replicate,network_seed,opinion_seed,producer_assignment_seed,simulation_seed
691,1553264701,1166257479,739706490,1102750559
692,2295373,787076251,2145708159,246334337
693,325686052,1291668654,1876812127,1540082796
694,1328256686,1673481020,2062474710,693029035
695,760273111,723377375,1211948086,923498749
696,838133051,1767541204,1113397071,1487735435
697,61213836,1589733378,1237381265,1032867144
698,1462483596,785477706,1174123454,1122448556
699,444598604,1742765252,518260478,1509549254
700,1463363906,190688855,1266624217,130352786
701,1472050903,383827460,118652302,411527632
702,1476717075,1677871689,1383270570,53890385
703,1993845239,1420469454,1880790360,458155294
704,759345765,1177889265,2013069387,364389019
705,854437517,1941416122,95882063,679638574
706,1922561474,1695300113,1093539400,1112763552
707,1940052425,1363140904,2008827570,695980008
708,1734643181,1367643312,1467772054,837901916
709,108192376,1336555922,1036878190,2018354577
710,1798807953,216449819,1263750037,1973313021
711,389490961,783655978,1913461343,258356486
712,1299765998,919236845,1342684591,1185147680
713,1306298294,95013926,1639292406,1993737187
714,194815128,1361398158,953034638,1928572874
715,1848348054,1256895675,244151092,1336216127
716,494923455,485832846,127372225,1147415497
717,816246309,1493012586,91294590,596847814
718,1379123187,878879056,2096584688,1054767451
719,1483980281,571774034,1587693342,788728760
720,1323807615,455770983,1274000326,1730369540
721,1963053140,656361708,1737006644,1771341988
722,2009714244,2141485595,664564686,432858440
723,411900756,511706561,8995829,297096939
724,295592332,237188883,871885790,1300044649
725,231428891,620298329,178937203,999449689
726,1287191702,1141798772,1034252443,1486631803
727,567269204,1351891180,849623579,1818129178
728,1862269699,1135685862,1363532975,806950228
729,550999531,132914882,1349382523,172291045
730,1569111428,1639133228,1347828999,261239167
731,1110378612,1268606414,866825116,985475763
732,39036234,2096068500,478026541,1143598559
733,1163364051,1700090525,1499628741,1725239575
734,1652057412,1425652598,759428414,1167895810
735,1256196312,824143861,167362130,2091070654
736,492881763,1723944236,1066979930,987561339
737,1765207915,1270731653,1288638231,620547212
738,723117539,877421549,11210275,321610831
739,1981297567,114563629,1380336849,920957948
740,1652251837,1983806738,1688288297,13579421
741,1467281138,460764668,783794113,1522544404
742,302967967,495110232,574081766,1138862874
743,768503222,604893375,988437117,1976638424
744,82976480,860200292,2093583262,533879246
745,267863318,659708004,1191770009,445561895
746,1483210589,1513720417,955942827,381514545
747,555169748,719085487,1274585235,460246516
748,1357864088,1648550497,506537218,1352201164
749,48010148,1798489770,78453824,567736286
750,1598402582,281104320,557151224,163324794
751,1384768239,1235429085,1528556777,1682211033
752,894245430,1179700778,579210802,2146414435
753,139959322,2036294954,1414026098,2020603061
754,157014362,1014415069,1574597436,1421929860
755,292430219,1151605995,61872175,1694116724
756,1198322785,1207141465,234099186,2092337388
757,125784285,95470685,1243066442,850237605
758,1748216888,1103686321,1559809809,550878788
759,863789583,1567193050,1977822320,2004988707
760,1619834930,665149344,1293435914,1687587560
761,1577231363,1219270044,1824123784,962558517
762,1130619246,1970444279,3593896,1667783027
763,1709734719,365015796,534616274,1504799310
764,1947221903,2119356343,2064527720,888516041
765,516668609,1447020689,1979271512,302835130
766,710923517,592731139,572190152,1470061028
767,1194319537,630502054,1730127304,109155247
768,179933030,862626281,804897506,801386578
769,922214058,692101044,1396065341,955294080
770,892769574,347798872,30159119,1764533472
771,1716518788,2080662637,161390963,6199846
772,143102309,1852872179,2072997571,1159335757
773,1603771175,950491948,299060016,646073258
774,389402849,569687568,343463334,2078945436
775,241485683,1446409994,675714364,748130600
776,1713385986,1949256222,2022070476,406022638
777,393749034,660731377,776843265,2002422665
778,2072533812,98945993,1387475492,2006980362
779,1365582712,201521916,815405292,1284647341
780,1296164870,1983475980,1192171380,1608828990
781,1860579798,283699585,929875063,1095140271
782,2045599330,2059801452,1547513037,220225146
783,466698394,1458872147,736403351,947216823
784,1905709634,1839165453,937539635,171872164
785,2098617095,1052869458,438152955,1030571614
786,1509032452,467329649,1156380584,1951795133
787,884560084,569030400,842213611,1980150634
788,1759206324,1380390331,1427349596,40613280
789,826397842,1579919818,1495983470,1446207258
790,1303156131,1018314639,1562563509,586358777
791,1568493259,1525741660,401501705,1364106774
792,230372796,430412221,2013436206,80495701
793,1042536950,1582099852,565975437,1802324976
794,219085655,1006138301,35423694,1101388049
795,1610390524,1595465212,1512141879,438947327
796,835365162,1962792399,97669404,1152683452
797,2073639193,501557633,1532558808,2006656924
798,1285230928,554355589,1085523934,1230075083
799,897593644,194531165,1324967916,547919563
800,1704901787,771444791,1237892166,1940817876
801,469395516,1087720044,775902101,721156578
802,228888923,556770967,2102440080,1351762269
803,1000340057,1606949482,1777422166,1534493791
804,1012206939,1701445224,436035658,1685238208
805,436998107,29170799,539523675,2126761165
806,1888941521,207127442,1340662194,1502494643
807,740789970,1120842789,1343803271,233235613
808,742172741,788118553,995511158,325378562
809,1605496775,1336321488,1981044561,1838534736
810,297904789,918350108,579661848,604268061
811,1432599565,1650080739,1146748982,1976694591
812,1203934411,426689844,1657980502,1577690047
813,13270872,1991841910,125146325,799089451
814,1112127459,771495553,1722467089,1055031824
815,1574322793,1328515048,128776877,159097150
816,344499020,513805847,573957469,787760050
817,1894337376,1700377610,673307087,794010621
818,91067842,1855222008,1769370137,218771092
819,1671102218,1203986869,983492697,982973604
820,2096155555,596990124,2039919728,1668153849
821,678793322,2134171969,1029207645,1740353133
822,1407835505,1940135876,699913387,744658988
823,1820622984,655729338,11715872,1110489098
824,1905597733,1617719995,17619137,2136100884
825,1368206865,1496228721,629417069,1891937895
826,1525602431,1658164407,114762367,608438699
827,1210301214,2082947064,2122536335,1174642143
828,1135551342,1458794355,1000377005,2139433313
829,2011636872,622894115,340595273,479606253
830,807818340,1223318292,1900773041,620160266
831,1793614882,2055452426,123046788,295983724
832,2067217544,997886298,572531288,1743328875
833,636524547,854139029,1314404323,1378045085
834,1426749829,52281329,93142294,775122240
835,1679685162,1554339534,1809081151,584745932
836,221342713,143958584,1783546887,993667255
837,792625028,1717206222,180862404,763303070
838,1582445574,1211416188,2027680414,1736303725
839,1685713227,963134027,1181992342,2129426674
840,943464388,484997843,1648278692,452137869
841,1398555524,779981017,2093193491,806123278
842,538051044,2061913856,1144518558,388717763
843,607558129,1637318338,909162563,1726048158
844,1727367927,412980980,2059295286,1909785098
845,1898089866,1571838307,1935227857,963833390
846,492505615,24606209,1510154737,1208514858
847,2085088931,1023240790,1946951735,697168974
848,1501660674,1120778685,1584156433,263588567
849,101386724,1383454496,455370098,403137120
850,1187154012,1494079281,1465309391,1280392245
851,265113731,1705955234,1036094034,1359540527
852,360225368,251285991,214902931,1122158028
853,33468747,29866629,610402948,2041785005
854,622571177,1770763192,1227247930,236031903
855,456198354,526059754,1674842641,2143834883
856,2047228342,8027385,368884203,615888454
857,498569052,1717076688,846559148,1862368313
858,1985631904,267369440,740411221,290187486
859,836037870,836909965,727100353,1179181445
860,42550358,1123208981,1662298757,1912680652
861,1848850966,565297572,44418813,2055003037
862,1131362649,1347508283,207836929,216766275
863,1511227215,865278204,1992914831,1085418780
864,1500622930,2115988051,537018280,1444935912
865,9161802,453649,1695271132,1248716162
866,556948517,1690170412,1887702439,319403625
867,1085299069,1699936488,612147188,1920623535
868,1558419679,1113192595,1014314053,1619244089
869,186101336,1547744238,1670086612,261165395
870,612221334,1508048153,392553490,1063827347
871,355105752,987656249,452266115,621204337
872,254616125,1504036157,760363461,436211962
873,416442714,36957581,1917268359,1097510823
874,74205561,1640729352,440409798,167433083
875,1051794002,835027283,83003425,2112786734
876,1686462558,1882646053,962909980,417236527
877,2100059396,741879357,1377313598,590781772
878,982780946,968022855,863275346,1691800694
879,1193459385,1320430288,2011360353,2080865370
880,841522064,640225962,2133525811,870191941
881,1039054013,1995035714,1034668511,443777319
882,17138785,1289703301,672401754,2119153609
883,614019774,1812415907,2030234266,1670957122
884,908889668,2118694153,1288545561,628003197
885,1997812218,1000152278,133498393,505370639
886,1418935776,672472213,1891152520,1671161978
887,872109613,382842030,961482304,495836334
888,2035209484,2100641763,1194553864,203156448
889,305045224,2143668048,1610570228,419862731
890,116173230,225677952,1119575607,146321588
891,857657187,2120974806,361904634,1711491925
892,992654565,340666923,1476136464,1777825305
893,539864447,1300403436,1453287405,1172280686
894,774328173,889322369,1078583503,1140270856
895,1006364920,1807225470,173502982,1479339543
896,1468258027,129855041,1447458501,1077248442
897,1653578875,80898719,1816814471,644724256
898,1741569579,341174462,1232833605,1435075949
899,1030828705,1775554131,353870101,1010913628
900,326282918,140011505,1150463810,1666211924
901,2135390833,1634400708,1726116921,1068940289
902,450341917,2123307039,1052191574,2090961946
903,1563670107,1219126848,1526889842,206356114
904,951710448,264070812,1106552674,894411916
905,541199009,1003291404,2112977744,742602814
906,1829535766,1410027373,414848388,1555293280
907,902922545,262553454,1406215725,1180192251
908,1923103795,605943860,377869411,1021213518
909,2001238777,1049486384,1263586987,1487450035
910,97547460,1353983790,1438234797,292797574
911,1123091018,1888921072,1248914926,2078254043
912,608132992,484047006,986000619,419527688
913,834614261,1174712887,107855260,1470159810
914,2030598488,931641307,702803223,1060220502
915,1294333578,782694736,893208243,774932353
916,1071942701,1194747901,1350855197,1110382847
917,915245588,936692147,727302676,412736610
918,1714269479,1830886118,549489798,1141990274
919,68801304,1935926497,229254985,1251874971
920,1605546549,1385712958,1733628733,1961904752
921,651629082,2114881048,1465428145,954924375
922,183485003,482739833,1752921115,1948286869
923,1663453021,757790336,869052482,284553057
924,285420602,457280417,1263616277,258960340
925,16476114,592206134,1388634885,583077261
926,269340370,1733092937,228397573,920088957
927,1743908946,1130817456,340112194,81377016
928,794789998,512243500,1481232104,1038600636
929,1993256399,1469437969,712490699,1381105370
930,269419810,890297596,1400558362,983315861
931,520928872,1250871995,1439176996,893513859
932,152909485,1662478558,713281644,1180831918
933,76504820,975943574,621643781,704569486
934,1814219399,1116379739,1260666827,537872886
935,321681553,273517018,1618019774,1991334629
936,533909035,1064997956,1330757401,1704534196
937,763064467,1323233139,1557405996,1426301757
938,2026335965,777283778,2008640755,486847060
939,1922659580,350996155,987983106,1748573729
940,1668170533,1944937165,752246675,1310366195
941,2030088588,1492064922,1150094890,719172701
942,1432704539,1368968891,457550614,294272605
943,1398427100,967451901,134352364,657015463
944,1905855827,1842465447,1822802865,961499887
945,1867242429,1217488895,1178711987,200205345
946,1538216130,1524463484,1960582733,409040275
947,1527837751,281803312,530507287,388548748
948,225000844,53033847,1142275129,549896771
949,2126898971,1109039879,964422170,1338545312
950,4807432,1356103825,507976753,1341415143
951,33269555,2012679807,1801717664,184626885
952,1061581465,1217319428,2136132945,1597156764
953,516413188,2044505683,1904431333,1941892569
954,12250256,1345030414,1950706096,534147771
955,1337497545,445253226,2058597212,216114556
956,1701466483,1187306571,1422771756,288169793
957,1419537248,174426189,88584055,169038355
958,1014649049,1167837359,192033304,2119900142
959,1430310768,1442434597,1108216925,1788675531
